num_candle,entry_type,entry_type_account,entry_number_candle,entry_condition,entry_amount,entry_registration_date,entry_result,sma_30_value,sma_10_value,rsi_value,movement_open_candle,movement_close_candle,movement_high_candle,movement_low_candle,movement_volume_candle
28,1,0,4,1,1,20240701024007,1,1.076138333333333352292981999,1.075775500000000017841728095,43.19066147859888560825307726,1.07587,1.075755,1.07588,1.075745,276
29,1,0,4,1,1,20240701024007,1,1.076138333333333352292981999,1.075775500000000017841728095,43.19066147859888560825307726,1.07681,1.07709,1.07718,1.076765,311
30,1,0,4,1,1,20240701024007,1,1.076138333333333352292981999,1.075775500000000017841728095,43.19066147859888560825307726,1.075975,1.075875,1.076025,1.07583,277
1,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076115,1.076165,1.076165,1.075975,0
2,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076225,1.076315,1.076365,1.076175,0
3,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.075935,1.076045,1.076105,1.075915,0
4,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.075955,1.075885,1.075955,1.075845,0
5,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076265,1.076105,1.076265,1.076085,0
6,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076465,1.076535,1.076605,1.076445,0
7,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076105,1.076075,1.076165,1.076075,0
8,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076405,1.076425,1.076425,1.076325,0
9,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.075985,1.076015,1.076045,1.075945,0
10,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076075,1.076155,1.076195,1.076075,0
11,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076085,1.076165,1.076175,1.076005,0
12,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076255,1.076215,1.076345,1.076215,0
13,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.075885,1.075945,1.075955,1.075835,0
14,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076315,1.076305,1.076345,1.076245,0
15,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076135,1.076115,1.076185,1.076075,0
16,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.075905,1.075955,1.075955,1.075865,0
17,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076295,1.076265,1.076375,1.076245,0
18,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076395,1.076255,1.076465,1.076255,0
19,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076115,1.076055,1.076125,1.076055,0
20,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076075,1.076075,1.076105,1.076035,0
21,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076175,1.076395,1.076415,1.076175,0
22,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076525,1.076395,1.076555,1.076395,0
23,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076055,1.076205,1.076205,1.076045,0
24,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.075955,1.075945,1.076045,1.075915,0
25,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076045,1.075985,1.076055,1.075955,0
26,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076175,1.076105,1.076215,1.076085,0
27,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076155,1.076115,1.076165,1.076105,0
28,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076205,1.076165,1.076265,1.076125,0
29,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076165,1.076035,1.076165,1.076015,0
30,1,0,4,1,1,20240623015508,0,1.076133666666666655054029888,1.076103999999999993875121618,82.60869565218510621826969513,1.076015,1.076105,1.076135,1.076005,0
1,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069845,1.06988,1.06998,1.069845,261
2,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.06972,1.0697,1.069835,1.069595,329
3,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069575,1.06958,1.069615,1.06945,274
4,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069835,1.06972,1.06984,1.069465,377
5,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.06982,1.06989,1.06993,1.069695,263
6,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.0699,1.06973,1.069905,1.06969,176
7,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069755,1.07007,1.07007,1.069705,229
8,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069725,1.069855,1.069865,1.069725,236
9,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069985,1.069885,1.070005,1.06987,307
10,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.06958,1.069745,1.069745,1.06955,209
11,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069875,1.069965,1.070015,1.069835,269
12,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.06985,1.069825,1.07003,1.0698,266
13,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.070175,1.07007,1.070295,1.069985,325
14,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.07003,1.070105,1.070175,1.069915,285
15,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069705,1.06973,1.069805,1.069665,331
16,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.07007,1.070025,1.070155,1.070015,307
17,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069915,1.069895,1.069955,1.06987,173
18,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.06984,1.06988,1.07002,1.06982,190
19,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069775,1.069845,1.06988,1.069645,317
20,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.07035,1.070335,1.07035,1.070275,30
21,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.07006,1.069855,1.07006,1.069855,233
22,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069885,1.069855,1.069935,1.06982,253
23,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.07001,1.06999,1.070055,1.069895,265
24,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069825,1.06972,1.069855,1.069685,306
25,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069885,1.06957,1.06989,1.069535,314
26,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069885,1.069895,1.069925,1.069785,258
27,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.06973,1.06978,1.069825,1.06971,250
28,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069725,1.07,1.07007,1.069695,309
29,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.069965,1.070035,1.070055,1.06988,232
30,1,0,4,1,1,20240617022507,1,1.069887500000000013500311979,1.070053500000000035186076275,64.03940886698569832773012024,1.070025,1.070355,1.070375,1.07002,244
1,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.07182,1.071935,1.07203,1.071815,164
2,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.07139,1.07155,1.07159,1.071355,189
3,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071455,1.07141,1.07156,1.07139,253
4,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071465,1.071455,1.071495,1.071415,191
5,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.072125,1.072215,1.072245,1.072065,245
6,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071635,1.071635,1.071655,1.071605,195
7,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.07202,1.07195,1.072075,1.07189,178
8,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.072225,1.072005,1.07223,1.072005,233
9,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071635,1.071635,1.071675,1.071605,219
10,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.07164,1.07152,1.07168,1.071475,217
11,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.07161,1.07175,1.07175,1.071585,221
12,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.07143,1.071455,1.071535,1.071385,203
13,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.07191,1.07182,1.07192,1.07181,201
14,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071375,1.07146,1.07148,1.07137,173
15,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071525,1.071485,1.07155,1.07147,186
16,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.07218,1.072135,1.07221,1.07211,146
17,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.07233,1.072225,1.072345,1.072195,158
18,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071455,1.071385,1.07147,1.071335,266
19,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071785,1.071635,1.07179,1.071595,224
20,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.07156,1.0716,1.071635,1.071515,130
21,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071525,1.071385,1.071535,1.071385,177
22,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.07201,1.071775,1.07202,1.071755,211
23,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071355,1.07137,1.07147,1.07126,246
24,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071935,1.072,1.07203,1.07192,181
25,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071495,1.071345,1.07155,1.071345,238
26,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071405,1.07152,1.07152,1.07137,259
27,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071365,1.07143,1.071465,1.071305,212
28,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.07176,1.07176,1.07186,1.0717,229
29,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.071995,1.07202,1.0721,1.071995,196
30,1,0,4,1,1,20240620033506,1,1.071706500000000006345146632,1.071497000000000032748914691,68.32298136645174642041082572,1.07194,1.07192,1.071985,1.0719,239
1,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.0727,1.072635,1.072735,1.072615,204
2,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.072635,1.07258,1.07264,1.07255,182
3,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.07285,1.072905,1.07294,1.07285,255
4,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.072665,1.07277,1.07279,1.072645,174
5,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.072995,1.073,1.073065,1.072925,156
6,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.072565,1.0725,1.07266,1.0725,233
7,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.073175,1.07307,1.073205,1.073015,166
8,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.073065,1.073135,1.07319,1.07306,162
9,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.072735,1.0728,1.072815,1.0727,285
10,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.072995,1.073065,1.073135,1.07296,190
11,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.07291,1.07294,1.07295,1.072875,172
12,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.072775,1.07281,1.072815,1.072695,186
13,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.07312,1.072985,1.07312,1.07293,165
14,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.072795,1.07275,1.072805,1.07269,249
15,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.0725,1.072445,1.072575,1.072425,161
16,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.07259,1.07256,1.07261,1.072495,198
17,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.072745,1.072665,1.072755,1.072665,243
18,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.073205,1.07309,1.073285,1.073065,225
19,0,0,4,1,1,20240614013508,1,1.072868666666666677874294086,1.072668000000000021465496047,9.16030534350575726203793273,1.07299,1.07274,1.073035,1.07272,244
